,id,title,description,store,price,images__0__src,images__1__src,handle
0,7801705693372,Bunaai Nargis Floral Draped Saree,"title: Bunaai Nargis Floral Draped Sareeproduct_type: Sareebody_html: <meta charset=""utf-8"">
<style type=""text/css""><!--
td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}
--></style>
<p class=""product-extra-note fw-3 fs-13 mb-0 font-italic text-justify"" data-mce-fragment=""1""><span data-sheets-userformat='{""2"":15105,""3"":{""1"":0},""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Arial"",""16"":11}' data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Looking to add some spice to your Saree collection? The Nargis Floral Drapes Saree is here to save the day. This Saree is all about making a statement. With its vibrant red hue, you'll be the fiery goddess everyone can't help but admire. And the floral print is like a garden party on your Saree, giving off a fun and playful vibe. But the Nargis Floral Drapes Saree isn't just about looks. Its luxurious fabric drapes effortlessly over your curves, making you feel comfortable and confident all day long. And the bright red colour is sure to make you feel bold and empowered, ready to take on the world.&quot;}""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0105/8881/5418/files/Festive_9c53d29d-61b1-4a1e-a920-5e64ef901609_480x480.png?v=1682398290""><img src=""https://cdn.shopify.com/s/files/1/0105/8881/5418/files/Breathable_d85b2481-7250-4dee-bf8e-8d9385daeef5_480x480.png?v=1682398266"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0105/8881/5418/files/Breathable_d85b2481-7250-4dee-bf8e-8d9385daeef5_480x480.png?v=1682398266""></span></p>
<p class=""product-extra-note fw-3 fs-13 mb-0 font-italic text-justify"" data-mce-fragment=""1""><span data-sheets-userformat='{""2"":15105,""3"":{""1"":0},""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Arial"",""16"":11}' data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Looking to add some spice to your Saree collection? The Nargis Floral Drapes Saree is here to save the day. This Saree is all about making a statement. With its vibrant red hue, you'll be the fiery goddess everyone can't help but admire. And the floral print is like a garden party on your Saree, giving off a fun and playful vibe. But the Nargis Floral Drapes Saree isn't just about looks. Its luxurious fabric drapes effortlessly over your curves, making you feel comfortable and confident all day long. And the bright red colour is sure to make you feel bold and empowered, ready to take on the world.&quot;}"">Looking to add some spice to your Saree collection? The Nargis Floral Draped Saree is here to save the day. This Saree is all about making a statement. With its vibrant red hue, you'll be the fiery goddess everyone can't help but admire. And the floral print is like a garden party on your Saree, giving off a fun and playful vibe. But the Nargis Floral Draped Saree isn't just about looks. Its luxurious fabric drapes effortlessly over your curves, making you feel comfortable and confident all day long. And the bright red colour is sure to make you feel bold and empowered, ready to take on the world.</span></p>
<p class=""product-extra-note fw-3 fs-13 mb-0 font-italic text-justify"" data-mce-fragment=""1""> </p>
<p class=""product-extra-note fw-3 fs-13 mb-0 font-italic text-justify"" data-mce-fragment=""1"">Model height: 5.4ft<br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1"">Fabric: <span data-mce-fragment=""1"" mce-data-marked=""1"">Georgette</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><meta charset=""utf-8""></span><img alt="""" src=""https://cdn.shopify.com/s/files/1/0625/1797/files/Handmade_pico.png?v=1563536534"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0625/1797/files/Handmade_pico.png?v=1563536534""> Handcrafted in India</p>
<p data-mce-fragment=""1"">Size: Refer to size chart. Model is wearing size Small.</p>",bunaai,4200.0,https://cdn.shopify.com/s/files/1/0105/8881/5418/products/bahar-8696.jpg?v=1741246032,https://cdn.shopify.com/s/files/1/0105/8881/5418/products/bahar-8733.jpg?v=1741246032,nargis-floral-drapes-saree
1,14756952473966,Vasant Embroidered Suit Set,"title: Vasant Embroidered Suit Setproduct_type: body_html: <p class=""product-extra-note fw-3 fs-13 mb-0 font-italic text-justify"">Model height: 5.6ft<br></p>
<p>Fabric: Cotton</p>
<p>Handcrafted in India</p>
<p>Size: Refer to size chart. Model is wearing size Small.</p>",bunaai,3500.0,https://cdn.shopify.com/s/files/1/0105/8881/5418/files/BunaaiSuit-0354.jpg?v=1752749670,https://cdn.shopify.com/s/files/1/0105/8881/5418/files/BunaaiSuit-0373.jpg?v=1752749670,vasant-embroidered-suit-set
2,14683706786158,Black Embroidered Silk Kurta Set,"title: Black Embroidered Silk Kurta Setproduct_type: body_html: <p class=""product-extra-note fw-3 fs-13 mb-0 font-italic text-justify""><meta charset=""utf-8""><span>Elevate your evening look with our Black Embroidered Silk Kurta Set. Crafted from luxurious black chinon silk, this relaxed-fit A-line kurta features delicate embroidery on the round neckline and yoke. The three-quarter sleeves and matching pants create a sophisticated, timeless ensemble, perfect for festive gatherings and special occasions.</span></p>
<p class=""product-extra-note fw-3 fs-13 mb-0 font-italic text-justify"">Model height: 5.6ft<br></p>
<p>Fabric: Chinon Silk</p>
<p>Handcrafted in India</p>
<p>Size: Refer to size chart. Model is wearing size Small.</p>",bunaai,3000.0,https://cdn.shopify.com/s/files/1/0105/8881/5418/files/BunaaiOutfits-7206.jpg?v=1742365818,https://cdn.shopify.com/s/files/1/0105/8881/5418/files/BunaaiOutfits-7242.jpg?v=1742365818,black-embroidered-silk-kurta-set
3,7571022839996,Bunaai Mia Cotton Maxi Dress,"title: Bunaai Mia Cotton Maxi Dressproduct_type: Dressesbody_html: <meta charset=""utf-8"">
<p class=""product-extra-note fw-3 fs-13 mb-0 font-italic text-justify"" data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0105/8881/5418/files/Twirl-Ready_2a2d08fd-cfc3-43d0-a598-4729b5af5b62_480x480.png?v=1657950872""><img src=""https://cdn.shopify.com/s/files/1/0105/8881/5418/files/Cotton_596fbac9-4e7d-4005-ba6f-212fd821cb54_480x480.png?v=1657950861"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0105/8881/5418/files/Cotton_596fbac9-4e7d-4005-ba6f-212fd821cb54_480x480.png?v=1657950861""></p>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p class=""product-extra-note fw-3 fs-13 mb-0 font-italic text-justify"" data-mce-fragment=""1""><span data-sheets-value='{""1"":2,""2"":""Feel the breeze in this stunner (outfit name). It features a schiffli pattern with an endless twirl-worthy gheera in soothing mustard color. ""}' data-sheets-userformat='{""2"":8961,""3"":{""1"":0},""11"":4,""12"":0,""16"":12}'>Feel the breeze in this stunner Mia Cotton Maxi Dress. It features a schiffli pattern with an endless twirl-worthy gheera in soothing mustard color. </span></p>
<p class=""product-extra-note fw-3 fs-13 mb-0 font-italic text-justify"" data-mce-fragment=""1"">Model height: 5.4ft<br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1"">Fabric: Cotton</p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><meta charset=""utf-8""></span><img src=""https://cdn.shopify.com/s/files/1/0625/1797/files/Handmade_pico.png?v=1563536534"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0625/1797/files/Handmade_pico.png?v=1563536534""> Handcrafted in India</p>
<p data-mce-fragment=""1"">Size: Refer to size chart. Model is wearing size Small.</p>",bunaai,2499.0,https://cdn.shopify.com/s/files/1/0105/8881/5418/products/buydressesonlineindia-02748.jpg?v=1661808328,https://cdn.shopify.com/s/files/1/0105/8881/5418/products/buydressesonlineindia-02814.jpg?v=1661808336,mia-sleeveless-yellow-cotton-maxi-dress-for-women-online
4,14682830602606,Citrus Cotton Dress,"title: Citrus Cotton Dressproduct_type: body_html: <p class=""product-extra-note fw-3 fs-13 mb-0 font-italic text-justify""><span>Brighten up your wardrobe with the Citrus Cotton Dress. Made from vibrant yellow cotton, it features a chic square neckline and three-quarter puffed sleeves adorned with delicate schiffli panels and embroidery. The tiered skirt, accented with crochet lace, adds playful charm and effortless movement. Perfect for sunny days, this dress combines comfort with timeless elegance.</span></p>
<p class=""product-extra-note fw-3 fs-13 mb-0 font-italic text-justify"">Model height: 5.6ft<br></p>
<p>Fabric: Cotton</p>
<p>Handcrafted in India</p>
<p>Size: Refer to size chart. Model is wearing size Small.</p>",bunaai,2499.0,https://cdn.shopify.com/s/files/1/0105/8881/5418/files/BunaaiOutfits-2933.jpg?v=1742102835,https://cdn.shopify.com/s/files/1/0105/8881/5418/files/BunaaiOutfits-2971.jpg?v=1742102835,citrus-cotton-dress
5,8537946030268,Mink Aari Work Kurta Pants,"title: Mink Aari Work Kurta Pantsproduct_type: body_html: <p><meta charset=""utf-8""><span>Step up your style with the Mink Aari Work Kurta Pants. This white cotton kurta showcases multicolor ethnic aari work on a round neck with a notch and detailed front yoke, complemented by three-quarter sleeves. Paired with matching Patiala-style pants, this ensemble brings together vibrant artistry and traditional charm for a look that’s effortlessly chic and comfortable. </span></p>
<p><span>Explore Bunaai's festive outfits for women, perfect for every celebration. Our collection includes stunning suits and kurta sets crafted from luxurious fabrics, adorned with intricate embroideries and embellishments. Whether you're searching for Diwali outfits, Navratri dresses, or Karwa Chauth clothes, our festival wear for women offers the ideal blend of elegance and tradition. Discover your perfect ladies festival outfits today!</span></p>
<p>Model height: 5.4ft<br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1"">Fabric: Cotton Slub</p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""></span><img alt="""" src=""https://cdn.shopify.com/s/files/1/0625/1797/files/Handmade_pico.png?v=1563536534"" data-mce-src=""https://cdn.shopify.com/s/files/1/0625/1797/files/Handmade_pico.png?v=1563536534"" data-mce-fragment=""1""> Handcrafted in India</p>
<p data-mce-fragment=""1"">Size: Refer to size chart. Model is wearing size Small.</p>
<p data-mce-fragment=""1""><meta charset=""utf-8"">Please note: The garment is designed to have a looser, relaxed fit.</p>",bunaai,2499.0,https://cdn.shopify.com/s/files/1/0105/8881/5418/files/SV-20240713-2680.jpg?v=1724306775,https://cdn.shopify.com/s/files/1/0105/8881/5418/files/SV-20240713-2698.jpg?v=1724306775,mink-aari-work-kurta-pants
6,8214624731324,Bunaai Latte Cotton Dobby Coord Set,"title: Bunaai Latte Cotton Dobby Coord Setproduct_type: body_html: <p> </p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p data-mce-fragment=""1"" class=""product-extra-note fw-3 fs-13 mb-0 font-italic text-justify""><span data-mce-fragment=""1"" style=""color: #000000;"" data-mce-style=""color: #000000;""><span data-sheets-root=""1"" data-sheets-value='{""1"":2,""2"":""Introducing our Latte Cotton Dobby Coord Set, where luxury meets comfort in a harmonious blend. Crafted from premium fabrics, the relaxed fit kurta exudes elegance with its mandarin collar neckline and intricate pin-tuck and lace details, adding a touch of sophistication to any occasion. Embrace comfort with full sleeves while maintaining a timeless appeal. Paired effortlessly with matching pants, this ensemble promises versatility and style. Whether for casual outings or special events, elevate your wardrobe with the Latte Cotton Dobby Coord Set, epitomizing understated glamour and refined taste. Redefine your look with this exquisite ensemble, designed for the discerning individual.""}' data-sheets-userformat='{""2"":769,""3"":{""1"":0},""11"":4,""12"":0}'>Introducing our Latte Cotton Dobby Coord Set, where luxury meets comfort in a harmonious blend. Crafted from premium fabrics, the relaxed fit kurta exudes elegance with its mandarin collar neckline and intricate pin-tuck and lace details, adding a touch of sophistication to any occasion. Embrace comfort with full sleeves while maintaining a timeless appeal. Paired effortlessly with matching pants, this ensemble promises versatility and style. Whether for casual outings or special events, elevate your wardrobe with the Latte Cotton Dobby Coord Set, epitomizing understated glamour and refined taste. Redefine your look with this exquisite ensemble, designed for the discerning individual.</span></span></p>
<p data-mce-fragment=""1"" class=""product-extra-note fw-3 fs-13 mb-0 font-italic text-justify""> </p>
<p data-mce-fragment=""1"" class=""product-extra-note fw-3 fs-13 mb-0 font-italic text-justify""><span data-mce-fragment=""1"" style=""color: #000000;"" data-mce-style=""color: #000000;"">Model height: 5.4ft</span><br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"" style=""color: #000000;"" data-mce-style=""color: #000000;"">Fabric:<span data-mce-fragment=""1""> Cotton Dobby</span></span></p>
<p data-mce-fragment=""1""><img data-mce-fragment=""1"" src=""https://cdn.shopify.com/s/files/1/0625/1797/files/Handmade_pico.png?v=1563536534"" alt="""" data-mce-src=""https://cdn.shopify.com/s/files/1/0625/1797/files/Handmade_pico.png?v=1563536534""> <span data-mce-fragment=""1"">Handcrafted in India</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"" style=""color: #000000;"" data-mce-style=""color: #000000;"">Size: Refer to size chart. Model is wearing size Small. </span></p>",bunaai,2499.0,https://cdn.shopify.com/s/files/1/0105/8881/5418/files/Indianwearjan24-6829.jpg?v=1741245746,https://cdn.shopify.com/s/files/1/0105/8881/5418/files/Indianwearjan24-6858.jpg?v=1741245746,latte-cotton-dobby-designer-co-ord-set-for-women-online
7,8214624534716,Bunaai Lilac Cotton Dobby Coord Set,"title: Bunaai Lilac Cotton Dobby Coord Setproduct_type: body_html: <meta charset=""utf-8"">
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p class=""product-extra-note fw-3 fs-13 mb-0 font-italic text-justify"" data-mce-fragment=""1""><span style=""color: #000000;"" data-mce-style=""color: #000000;"" data-mce-fragment=""1""><span data-sheets-userformat='{""2"":769,""3"":{""1"":0},""11"":4,""12"":0}' data-sheets-value='{""1"":2,""2"":""Look like the epitome of elegance in the magnificent Lilac Cotton Dobby Coord Set, where chic meets sophistication. Crafted from the plushest signature cotton dobby fabrics, drenched in the pastel hues of lilac, this co-ord set is a wardrobe staple. The gorgeous relaxed-fit kurta features a dainty V-neckline with crochet lace detailing, flared full sleeves with ladder and crochet lace, and pin tuck with lace details on the hemline. Paired with a matching flared palazzo to complete this exquisite ensemble. Style your look for an amazing summer soiree or long workday to keep comfy yet chic. ""}' data-sheets-root=""1"">Look like the epitome of elegance in the magnificent Lilac Cotton Dobby Coord Set, where chic meets sophistication. Crafted from the plushest signature cotton dobby fabrics, drenched in the pastel hues of lilac, this co-ord set is a wardrobe staple. The gorgeous relaxed-fit kurta features a dainty V-neckline with crochet lace detailing, flared full sleeves with ladder and crochet lace, and pin tuck with lace details on the hemline. Paired with a matching flared palazzo to complete this exquisite ensemble. Style your look for an amazing summer soiree or long workday to keep comfy yet chic. </span></span></p>
<p class=""product-extra-note fw-3 fs-13 mb-0 font-italic text-justify"" data-mce-fragment=""1""> </p>
<p class=""product-extra-note fw-3 fs-13 mb-0 font-italic text-justify"" data-mce-fragment=""1""><span style=""color: #000000;"" data-mce-style=""color: #000000;"" data-mce-fragment=""1"">Model height: 5.4ft</span><br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1""><span style=""color: #000000;"" data-mce-style=""color: #000000;"" data-mce-fragment=""1"">Fabric:<span data-mce-fragment=""1""> Cotton Dobby</span></span></p>
<p data-mce-fragment=""1""><img src=""https://cdn.shopify.com/s/files/1/0625/1797/files/Handmade_pico.png?v=1563536534"" alt="""" data-mce-src=""https://cdn.shopify.com/s/files/1/0625/1797/files/Handmade_pico.png?v=1563536534"" data-mce-fragment=""1""> <span data-mce-fragment=""1"">Handcrafted in India</span></p>
<p data-mce-fragment=""1""><span style=""color: #000000;"" data-mce-style=""color: #000000;"" data-mce-fragment=""1"">Size: Refer to size chart. Model is wearing size Small. </span></p>",bunaai,2499.0,https://cdn.shopify.com/s/files/1/0105/8881/5418/files/Indianwearjan24-6679.jpg?v=1741245749,https://cdn.shopify.com/s/files/1/0105/8881/5418/files/Indianwearjan24-6685.jpg?v=1741245749,lilac-lavender-cotton-dobby-designer-co-ord-set-for-women-online
8,8214487728316,Bunaai Color Block Crushed Cotton Kurta Set,"title: Bunaai Color Block Crushed Cotton Kurta Setproduct_type: body_html: <meta charset=""utf-8"">
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p class=""product-extra-note fw-3 fs-13 mb-0 font-italic text-justify"" data-mce-fragment=""1""><span style=""color: #000000;"" data-mce-fragment=""1"" data-mce-style=""color: #000000;""><span data-sheets-userformat='{""2"":769,""3"":{""1"":0},""11"":4,""12"":0}' data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Make a striking statement with our Color Block Crushed Cotton Coord Set. This exquisite ensemble boasts a colorblocked relaxed fit kurta adorned with captivating black, white, and mustard hues. The V-neckline adds a touch of allure, while the three-quarter cuffed sleeves exude sophistication. Paired flawlessly with matching pants, this co-ord set offers a perfect blend of style and comfort. Whether you're stepping out for a casual gathering or a special event, this ensemble is sure to command attention and elevate your look. Embrace the boldness of color blocking and let your fashion sense shine with this stunning addition to your wardrobe.&quot;}"" data-sheets-root=""1"">Make a striking statement with our Color Block Crushed Cotton Coord Set. This exquisite ensemble boasts a colorblocked relaxed fit kurta adorned with captivating black, white, and mustard hues. The V-neckline adds a touch of allure, while the three-quarter cuffed sleeves exude sophistication. Paired flawlessly with matching pants, this co-ord set offers a perfect blend of style and comfort. Whether you're stepping out for a casual gathering or a special event, this ensemble is sure to command attention and elevate your look. Embrace the boldness of color blocking and let your fashion sense shine with this stunning addition to your wardrobe.</span></span></p>
<p class=""product-extra-note fw-3 fs-13 mb-0 font-italic text-justify"" data-mce-fragment=""1""> </p>
<p class=""product-extra-note fw-3 fs-13 mb-0 font-italic text-justify"" data-mce-fragment=""1""><span style=""color: #000000;"" data-mce-fragment=""1"" data-mce-style=""color: #000000;"">Model height: 5.4ft</span><br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1""><span style=""color: #000000;"" data-mce-fragment=""1"" data-mce-style=""color: #000000;"">Fabric:<span data-mce-fragment=""1""> Crushed Cotton </span></span></p>
<p data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0625/1797/files/Handmade_pico.png?v=1563536534"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0625/1797/files/Handmade_pico.png?v=1563536534""> <span data-mce-fragment=""1"">Handcrafted in India</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">This garment is designed for a relaxed fit, it will be loose-fitting.  </span></p>
<p data-mce-fragment=""1""><span style=""color: #000000;"" data-mce-fragment=""1"" data-mce-style=""color: #000000;"">Size: Refer to size chart. Model is wearing size Small. </span></p>",bunaai,2499.0,https://cdn.shopify.com/s/files/1/0105/8881/5418/files/Indianwearjan24-5494.jpg?v=1741245783,https://cdn.shopify.com/s/files/1/0105/8881/5418/files/Indianwearjan24-5527.jpg?v=1741245783,color-block-crushed-cotton-designer-co-ord-set-for-women-online
9,8214487367868,Bunaai Off White Crushed Cotton Coord Set,"title: Bunaai Off White Crushed Cotton Coord Setproduct_type: body_html: <meta charset=""utf-8"">
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p class=""product-extra-note fw-3 fs-13 mb-0 font-italic text-justify"" data-mce-fragment=""1""><span style=""color: #000000;"" data-mce-fragment=""1"" data-mce-style=""color: #000000;""><span data-sheets-userformat='{""2"":769,""3"":{""1"":0},""11"":4,""12"":0}' data-sheets-value='{""1"":2,""2"":""Indulge in timeless elegance with our Off White Crushed Cotton Coord Set. Meticulously crafted from sumptuous fabrics, this set exudes sophistication and comfort. The relaxed fit kurta boasts a classic collar neck and graceful bishop sleeves, offering a blend of modern style and traditional charm. Paired effortlessly with matching pants, this ensemble epitomizes effortless chic for any occasion. Whether for casual outings or special events, this coordinated set ensures you stand out with understated grace and impeccable style. Elevate your wardrobe with the Off White Crushed Cotton Coord Set and embrace the epitome of refined luxury.""}' data-sheets-root=""1"">Indulge in timeless elegance with our Off White Crushed Cotton Coord Set. Meticulously crafted from sumptuous fabrics, this set exudes sophistication and comfort. The relaxed fit kurta boasts a classic collar neck and graceful bishop sleeves, offering a blend of modern style and traditional charm. Paired effortlessly with matching pants, this ensemble epitomizes effortless chic for any occasion. Whether for casual outings or special events, this coordinated set ensures you stand out with understated grace and impeccable style. Elevate your wardrobe with the Off White Crushed Cotton Coord Set and embrace the epitome of refined luxury.</span></span></p>
<p class=""product-extra-note fw-3 fs-13 mb-0 font-italic text-justify"" data-mce-fragment=""1""> </p>
<p class=""product-extra-note fw-3 fs-13 mb-0 font-italic text-justify"" data-mce-fragment=""1""><span style=""color: #000000;"" data-mce-fragment=""1"" data-mce-style=""color: #000000;"">Model height: 5.4ft</span><br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1""><span style=""color: #000000;"" data-mce-fragment=""1"" data-mce-style=""color: #000000;"">Fabric:<span data-mce-fragment=""1""> Crushed Cotton </span></span></p>
<p data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0625/1797/files/Handmade_pico.png?v=1563536534"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0625/1797/files/Handmade_pico.png?v=1563536534""> <span data-mce-fragment=""1"">Handcrafted in India</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">This garment is designed for a relaxed fit, it will be loose-fitting.  </span></p>
<p data-mce-fragment=""1""><span style=""color: #000000;"" data-mce-fragment=""1"" data-mce-style=""color: #000000;"">Size: Refer to size chart. Model is wearing size Small. </span></p>",bunaai,2499.0,https://cdn.shopify.com/s/files/1/0105/8881/5418/files/Indianwearjan24-5386.jpg?v=1708513416,https://cdn.shopify.com/s/files/1/0105/8881/5418/files/Indianwearjan24-5423.jpg?v=1708513417,off-white-crushed-cotton-designer-co-ord-set-for-women-online
