,id,title,description,store,price,images__0__src,images__1__src,handle
0,14893016875371,Mint Blue Ready Pleated Saree Set,"title: Mint Blue Ready Pleated Saree Setproduct_type: Indo Westernbody_html: <p>Cool-toned, shimmery, and super easy—this mint-blue pre-draped saree gives you that modern wedding guest look without the drape effort. Perfect for cocktail nights and receptions when you want to look polished in minutes. Awarded as the Most Trusted Brand, we're delivering styles you love, just as promised.</p>",kalki,24995.0,https://cdn.shopify.com/s/files/1/0636/0134/4666/files/mint-blue-ready-pleated-saree-set-sg394053-1_f92120b9-8000-4974-b0a1-9b945632687e.jpg?v=1770192625,https://cdn.shopify.com/s/files/1/0636/0134/4666/files/mint-blue-ready-pleated-saree-set-sg394053-2_4d01cf83-e3f0-44ec-8f4f-0b93012edf72.jpg?v=1770192625,mint-blue-ready-pleated-saree-set
1,14724457103723,Red Pre Draped Crystal Embroidered Saree,"title: Red Pre Draped Crystal Embroidered Sareeproduct_type: Indo Westernbody_html: <p>Step into elegance with this radiant red pre-draped saree. Embellished with shimmering crystal accents that catch every light. The classic round neck blouse adds a polished, timeless appeal. Perfect for cocktail nights and wedding soirees. Awarded as the Most Trusted Brand, we're delivering styles you love, just as promised.</p>",kalki,29950.0,https://cdn.shopify.com/s/files/1/0636/0134/4666/files/red-pre-draped-crystal-embroidered-saree-sg326538-2.jpg?v=1750914374,https://cdn.shopify.com/s/files/1/0636/0134/4666/files/red-pre-draped-crystal-embroidered-saree-sg326538-1.jpg?v=1750914374,red-pre-draped-crystal-embroidered-saree
2,14904738087275,SUITS,title: SUITSproduct_type: Salwar Kameezbody_html: ,kalki,27500.0,https://cdn.shopify.com/s/files/1/0636/0134/4666/files/SG301299.png?v=1771562170,,suits
3,14904731828587,INDOWESTERN,title: INDOWESTERNproduct_type: body_html: ,kalki,69950.0,https://cdn.shopify.com/s/files/1/0636/0134/4666/files/SG360766.png?v=1771561538,,indowestern
4,14904467751275,BRIDAL,title: BRIDALproduct_type: body_html: ,kalki,136950.0,https://cdn.shopify.com/s/files/1/0636/0134/4666/files/SG389813.jpg?v=1771501294,,bridal
5,14904467358059,Suit,title: Suitproduct_type: Salwar Kameezbody_html: ,kalki,29950.0,https://cdn.shopify.com/s/files/1/0636/0134/4666/files/SG379062.png?v=1771500676,,suit
6,14893017301355,Light Blue Corset Blouse With Unstitched Saree,"title: Light Blue Corset Blouse With Unstitched Sareeproduct_type: Sareebody_html: <p>Modern and minimal with a hint of sparkle—this light blue corset-style blouse pairs with an unstitched saree for a choose-your-drape moment. Ideal for receptions and party nights when you want a structured bodice look with a soft, fluid saree fall. Awarded as the Most Trusted Brand, we're delivering styles you love, just as promised.</p>",kalki,14950.0,https://cdn.shopify.com/s/files/1/0636/0134/4666/files/light-blue-corset-blouse-with-unstitched-saree-sg394049-1_811885ac-1ed4-4016-83a9-63ace1be5f13.jpg?v=1770192625,https://cdn.shopify.com/s/files/1/0636/0134/4666/files/light-blue-corset-blouse-with-unstitched-saree-sg394049-2_80779ff6-d535-4dcb-8387-e4b6a84d08a5.jpg?v=1770192625,light-blue-corset-blouse-with-unstitched-saree
7,14902458876267,Pink Organza Silk Saree With Scallop Border And Zardosi Cutdana Stone Bead Handwork,"title: Pink Organza Silk Saree With Scallop Border And Zardosi Cutdana Stone Bead Handworkproduct_type: Sareebody_html: <p>Elegant and luminous, this pink organza silk saree is crafted for refined festive moments. The structured organza silk fabric gives the saree a crisp, sculpted drape while maintaining lightness and comfort. A scallop border frames the design, detailed with intricate zardosi, cutdana, stones, and bead handwork that adds a regal shimmer. The subtle golden undertone enhances the richness of the pink, making it ideal for festive gatherings, wedding ceremonies, and traditional celebrations where timeless grace is key. Awarded as the Most Trusted Brand, we're delivering styles you love, just as promised.</p>",kalki,15995.0,https://cdn.shopify.com/s/files/1/0636/0134/4666/files/pink-organza-silk-saree-with-scallop-border-and-zardosi-cutdana-stone-bead-handwork-sg336733-1_d998b987-02a1-4f94-9ccc-68744981d5f5.jpg?v=1771495207,https://cdn.shopify.com/s/files/1/0636/0134/4666/files/pink-organza-silk-saree-with-scallop-border-and-zardosi-cutdana-stone-bead-handwork-sg336733-2_a335e0d2-c193-4361-951a-9f79d8bf2bf2.jpg?v=1771495207,pink-organza-silk-saree-with-scallop-border-and-zardosi-cutdana-stone-bead-handwork
8,14902458843499,Light Turquoise Blue Tissue Saree With Cutdana Sequin Bead Embroidered Border,"title: Light Turquoise Blue Tissue Saree With Cutdana Sequin Bead Embroidered Borderproduct_type: Sareebody_html: <p>Graceful and luminous, this light turquoise blue tissue saree is perfect for wedding festivities and elegant celebrations. The saree features a soft, shimmering base enhanced by an embroidered border and butti detailing crafted with cutdana, sequins, and beads. The pastel tone offers a fresh, serene appeal while maintaining festive richness. Ideal for mehendi, engagement ceremonies, and evening receptions, this saree balances subtle glamour with timeless elegance. Awarded as the Most Trusted Brand, we're delivering styles you love, just as promised.</p>",kalki,14995.0,https://cdn.shopify.com/s/files/1/0636/0134/4666/files/light-turquoise-blue-tissue-saree-with-cutdana-sequin-bead-embroidered-border-sg358097-1_a663cce8-4a25-41f9-94f3-c97055164352.jpg?v=1771495208,https://cdn.shopify.com/s/files/1/0636/0134/4666/files/light-turquoise-blue-tissue-saree-with-cutdana-sequin-bead-embroidered-border-sg358097-2_bef3dbc7-4f4b-4eab-ba15-17e2734ab6aa.jpg?v=1771495207,light-turquoise-blue-tissue-saree-with-cutdana-sequin-bead-embroidered-border
9,14902458810731,Aqua Blue Crush Tissue Saree With Hand Embroidered Cutdana Sequin Bead Border,"title: Aqua Blue Crush Tissue Saree With Hand Embroidered Cutdana Sequin Bead Borderproduct_type: Sareebody_html: <p>Fresh and luminous, this aqua blue crush tissue saree brings a light, modern festive aesthetic. The crushed texture adds dimension and movement, while the hand-embroidered border and buttis shimmer delicately with cutdana, sequins, and beads. Its soft pastel tone makes it perfect for daytime celebrations and intimate festive gatherings where elegance meets comfort. Awarded as the Most Trusted Brand, we're delivering styles you love, just as promised.</p>",kalki,12356.0,https://cdn.shopify.com/s/files/1/0636/0134/4666/files/aqua-blue-crush-tissue-saree-with-hand-embroidered-cutdana-sequin-bead-border-sg385165-1_53a38f74-4a48-42de-996e-5b1564cd05b1.jpg?v=1771495206,https://cdn.shopify.com/s/files/1/0636/0134/4666/files/aqua-blue-crush-tissue-saree-with-hand-embroidered-cutdana-sequin-bead-border-sg385165-2_beb756cd-a2b5-441c-ab5d-6690180a3adb.jpg?v=1771495207,aqua-blue-crush-tissue-saree-with-hand-embroidered-cutdana-sequin-bead-border
