,id,title,description,store,price,images__0__src,images__1__src,handle
0,9259444797653,Estate White Cotton Twill Shirt,"title: Estate White Cotton Twill Shirtproduct_type: Shirtbody_html: <p>""A clean white shirt built with clarity and discipline.<br>Crafted from 100 percent cotton twill, it delivers a smooth surface with enough body to hold its shape while remaining comfortable and breathable. The semi cutaway collar adds a modern sharpness without straying from classic proportions. Finished with Rajan embroidery on the chest.</p>
<p>A foundational piece for daily rotation, this shirt works seamlessly across casual and polished settings. It is designed to stay relevant year after year, pairing stylishly with denim, chinos, or tailored trousers.""</p>",fn,2999.0,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/01_d4ac08ca-9c67-45b5-8402-6d034cd71ff1.jpg?v=1770208967,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/02_07913a19-f675-4547-acbc-ae81728a14d4.jpg?v=1770208967,estate-white-cotton-twill-shirt
1,9259444764885,Cedar Green Cotton Oxford Shirt,"title: Cedar Green Cotton Oxford Shirtproduct_type: Shirtbody_html: <p>""A classic Oxford shirt rendered in a grounded green tone.<br>Woven in a cotton elastane blend and finished with a piece-dyed treatment, it offers breathable structure with a touch of stretch for everyday comfort. The button-down collar keeps the silhouette timeless, while the lightweight construction ensures ease through long hours of wear. Finished with subtle Rajan embroidery on the chest.</p>
<p>Designed as a dependable wardrobe staple, this shirt pairs effortlessly with denim or neutral trousers. It brings quiet colour and lasting polish to everyday dressing without feeling seasonal. ""</p>",fn,2999.0,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/01_a3086dc1-4e69-4ce2-977e-d8f50a22a35b.jpg?v=1770208774,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/02_b30f5f1e-b111-4dcb-b54b-54b61b1ec8f6.jpg?v=1770208774,cedar-green-cotton-oxford-shirt
2,9258466115797,Mauve Lavender Cotton Oxford Shirt,"title: Mauve Lavender Cotton Oxford Shirtproduct_type: Shirtbody_html: <p>""A clean Oxford shirt in a softened lavender tone.<br>Woven in a cotton-elastane blend and finished with a piece-dyed treatment, it balances breathable structure with comfortable ease. The button-down collar keeps it classic and wearable, while the light-weight build makes it ideal for long days. Finished with restrained Rajan embroidery on the chest.</p>
<p>A refined staple that brings quiet colour to a composed wardrobe. It pairs easily with denim or neutral trousers, and holds its shape with the kind of polish you can rely on.""</p>",fn,2999.0,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/01_45b63674-8120-4fd0-a5a7-fff976baefe6.jpg?v=1770112542,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/02_f673724d-434c-4f29-b985-332810606572.jpg?v=1770112542,mauve-lavender-cotton-oxford-shirt
3,9258466017493,Salmon Pink Cotton Twill Shirt,"title: Salmon Pink Cotton Twill Shirtproduct_type: Shirtbody_html: <p>""A soft-toned shirt with a classic, disciplined build.<br>Crafted from 50’s cotton twill for a smoother finish and comfortable drape. Regular point collar keeps it sharp. The pocket adds everyday utility. Finished with restrained branding embroidery.</p>
<p>A refined way to wear colour. Understated, elegant, and easy to pair with neutrals.""</p>",fn,2999.0,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/01_6f79b0bf-d5af-485d-a7c3-17b884d04e2e.jpg?v=1770104304,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/02_cd8ed886-2c47-46db-b9ec-45e138543f93.jpg?v=1770104304,salmon-pink-cotton-twill-shirt
4,9258465951957,Ink Black Cotton Twill Shirt,"title: Ink Black Cotton Twill Shirtproduct_type: Shirtbody_html: <p>""A sharp black shirt grounded in classic twill structure.<br>50’s cotton twill keeps it smooth, breathable, and easy to wear, while holding a clean silhouette. Regular point collar and pocket detailing maintain a timeless profile. Finished with subtle branding embroidery.</p>
<p>Built for men who prefer clarity. Simple, composed, and consistently correct.""</p>",fn,2999.0,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/01_a3befc9c-c34c-4fb3-a3bb-7129bb0451ce.jpg?v=1770104230,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/02_43e3b975-87d2-49ac-b703-8ad6532e9b6e.jpg?v=1770104230,ink-black-cotton-twill-shirt
5,9258465886421,Liberty Navy Cotton Twill Shirt,"title: Liberty Navy Cotton Twill Shirtproduct_type: Shirtbody_html: <p>""A classic twill shirt designed for daily wear with polish.<br>Made from 50’s cotton twill for a smoother finish and a lighter, clean drape. Regular point collar keeps it timeless. Pocket detail adds function. Finished with restrained branding embroidery.</p>
<p>A dependable staple. Smart, minimal, and built to stay in rotation.""</p>",fn,2999.0,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/01_21253e9d-90af-41dc-bf18-76aa85cc404a.jpg?v=1770104269,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/02_adf4866a-949c-43b8-99bb-19822ca09e4c.jpg?v=1770104269,liberty-navy-cotton-twill-shirt
6,9258465820885,Sage Green Cotton Polo,"title: Sage Green Cotton Poloproduct_type: Polobody_html: <p>""A green polo designed with texture and restraint.<br>
Cotton-viscose moss knit offers softness, airflow, and a composed silhouette. Minimal chest embroidery completes the look cleanly.</p>

<p>A quiet statement through fabric. Ideal with neutrals and tailored casual bottoms.""</p>",fn,2999.0,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/01_63a86a71-0cf6-48ed-a50e-4199daac3144.jpg?v=1770103159,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/02_59dc18b4-e271-46ac-901f-268c9736a349.jpg?v=1770103159,sage-green-cotton-polo
7,9258465755349,Harbour Blue Cotton Polo,"title: Harbour Blue Cotton Poloproduct_type: Polobody_html: <p>""A textured polo with a softer, more fluid hand.<br>Cotton-viscose moss knit brings breathability and drape, while keeping the surface quietly elevated. Finished with restrained chest embroidery for signature without noise.</p>
<p>A refined choice for warm weather. Comfortable, polished, and distinctly considered.""</p>",fn,2999.0,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/01_43132a75-a7f2-4173-b4c6-45bbc0f61dc5.jpg?v=1770103120,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/02_fc27f7f4-584f-4a85-8456-b38aea979674.jpg?v=1770103120,harbour-blue-cotton-polo
8,9258465657045,Cloud White Cotton Polo,"title: Cloud White Cotton Poloproduct_type: Polobody_html: <p>""A crisp polo with controlled structure.<br>Cotton-lycra piqué adds breathable texture with comfort, designed to stay polished through wear. Subtle chest embroidery keeps the finish measured.</p>
<p>A clean essential. Best with chinos, linen trousers, and summer tailoring.""</p>",fn,2999.0,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/01_57cf7ee2-e969-4b9c-85c2-091de1ad5cda.jpg?v=1770104110,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/02_88c55f98-65fa-4287-bb04-24a9a1f54b84.jpg?v=1770104110,cloud-white-cotton-polo
9,9258465558741,Ash Grey Cotton Polo,"title: Ash Grey Cotton Poloproduct_type: Polobody_html: <p>""A refined neutral in a structured knit.<br>Cotton-lycra piqué offers comfort with form, designed to drape cleanly and hold its shape. Finished with subtle chest embroidery.</p>
<p>A quiet wardrobe stabiliser. Easy, composed, and consistently wearable.""</p>",fn,2999.0,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/01_c69c9ac3-cf85-49dc-b960-eff3244167d3.jpg?v=1770964782,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/03_36e10e83-ce0e-4376-9b29-d2f1cc48c1ef.jpg?v=1770964783,ash-grey-cotton-polo
10,9258465493205,Coal Black Cotton Polo,"title: Coal Black Cotton Poloproduct_type: Polobody_html: <p>""A black piqué polo built for repeat wear.<br>Cotton-lycra construction adds ease while maintaining a sharp silhouette. The piqué texture keeps it classic. Restrained embroidery finishes it quietly.</p>
<p>A dependable piece. Polished enough for evenings, easy enough for daily rotation.""</p>",fn,2999.0,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/01_11597873-fb64-4371-9a3e-1904b255e7c5.jpg?v=1770104079,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/02_5da06066-3dcb-4788-9862-8517e57e869d.jpg?v=1770104079,coal-black-cotton-polo
11,9258465427669,Dune Khaki Cotton Polo,"title: Dune Khaki Cotton Poloproduct_type: Polobody_html: <p>""A structured polo with added comfort and resilience.<br>Cotton-lycra single tuck piqué gives it breathable texture and shape retention, ideal for long wear. Finished with restrained chest embroidery.</p>
<p>A refined casual essential. Clean with chinos, correct with trousers.""</p>",fn,2999.0,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/01_4ae9ef07-b28c-4286-9877-7230fd2d56d2.jpg?v=1770964880,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/02_f133e4da-7797-44fb-934a-d88d35d6f195.jpg?v=1770964880,dune-khaki-cotton-polo
12,9258465067221,Ochre Mustard Cotton Dobby Shirt,"title: Ochre Mustard Cotton Dobby Shirtproduct_type: Shirtbody_html: <p>""A warmer tone, anchored by serious fabric.<br>Made from 100% cotton with dobby stripe texture, it delivers depth and structure with a clean silhouette. Regular point collar keeps it classic. Bartack detailing adds durability.</p>
<p>Designed to bring colour without noise. Rich, refined, and built to wear well.""</p>",fn,4999.0,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/01_f2d27e0d-97be-4d37-8be0-210c3896db8c.jpg?v=1770102644,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/02_bd53d733-8939-4082-a7f3-dbdf894ee9e0.jpg?v=1770102644,ochre-mustard-cotton-dobby-shirt
13,9258465001685,Palm Green Cotton Resort Shirt,"title: Palm Green Cotton Resort Shirtproduct_type: Shirtbody_html: <p>""A relaxed shirt with refined texture and easy shape.<br>100% cotton construction with all-over structure gives it a cleaner drape than typical casual shirts. Resort collar keeps it laid-back. Bartack detailing adds strength.</p>
<p>A warm-weather staple that feels intentional. Best with chinos, linen trousers, and minimal styling.""</p>",fn,4599.0,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/01_51fc297e-a416-47bb-9a21-2cc282293380.jpg?v=1770104201,https://cdn.shopify.com/s/files/1/0618/3183/9957/files/02_e05ffa31-23d8-4b58-9974-694d8adc412c.jpg?v=1770104201,palm-green-cotton-resort-shirt
